id,name,full_name,owner,description,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,size,license,url,clone_url,topics
70100622,not-paid,kleampa/not-paid,kleampa,Client did not pay? Add opacity to the body tag and decrease it every day until their site completely fades away,JavaScript,15569,1051,15569,10,2016-10-05T21:24:22Z,2025-12-17T15:50:50Z,2025-04-28T06:46:06Z,38,,https://github.com/kleampa/not-paid,https://github.com/kleampa/not-paid.git,
43830564,volkswagen,auchenberg/volkswagen,auchenberg,":see_no_evil: Volkswagen detects when your tests are being run in a CI server, and makes them pass.",JavaScript,15401,242,15401,24,2015-10-07T16:51:21Z,2025-12-16T14:08:22Z,2025-10-10T19:17:22Z,249,MIT License,https://github.com/auchenberg/volkswagen,https://github.com/auchenberg/volkswagen.git,"cheat, ci-server, continuous-integration, defeat, javascipt, nodejs, volkswagen"
560495,jsdoc,jsdoc/jsdoc,jsdoc,An API documentation generator for JavaScript.,JavaScript,15378,1481,15378,453,2010-03-13T09:18:03Z,2025-12-18T00:03:33Z,2025-12-17T20:08:12Z,26292,Apache License 2.0,https://github.com/jsdoc/jsdoc,https://github.com/jsdoc/jsdoc.git,"api, docs, documentation, javascript, jsdoc"
51356720,gpu.js,gpujs/gpu.js,gpujs,GPU Accelerated JavaScript,JavaScript,15359,666,15359,230,2016-02-09T09:13:37Z,2025-12-15T14:45:57Z,2025-04-21T23:18:50Z,19489,MIT License,https://github.com/gpujs/gpu.js,https://github.com/gpujs/gpu.js.git,"glsl, gpgpu, gpu, javascript, math, nodejs, webgl"
35848897,react-markdown,remarkjs/react-markdown,remarkjs,Markdown component for React,JavaScript,15281,921,15281,3,2015-05-18T23:59:17Z,2025-12-18T06:33:05Z,2025-04-21T10:10:50Z,2071,MIT License,https://github.com/remarkjs/react-markdown,https://github.com/remarkjs/react-markdown.git,"commonmark, gfm, markdown, react, remark"
32131850,whistle,avwo/whistle,avwo,"HTTP, HTTP2, HTTPS, Websocket debugging proxy",JavaScript,15265,1146,15265,81,2015-03-13T05:42:01Z,2025-12-17T10:49:13Z,2025-11-19T15:06:41Z,99416,MIT License,https://github.com/avwo/whistle,https://github.com/avwo/whistle.git,"charles, debug, fiddler, hosts, node, nodejs, proxy, web, weinre"
8538132,Flat-UI,designmodo/Flat-UI,designmodo,"Flat UI Free - Design Framework (html/css3/less/js). Flat UI is based on Bootstrap, a comfortable, responsive, and functional framework that simplifies the development of websites.",JavaScript,15161,2293,15161,10,2013-03-03T15:36:49Z,2025-12-17T01:54:08Z,2025-07-08T20:18:07Z,36190,MIT License,https://github.com/designmodo/Flat-UI,https://github.com/designmodo/Flat-UI.git,
185535659,ChineseBQB,zhaoolee/ChineseBQB,zhaoolee,"🇨🇳 Chinese sticker pack,More joy / 表情包的博物馆, Github最有毒的仓库, 中国表情包大集合, 聚欢乐~",JavaScript,15142,1323,15142,20,2019-05-08T05:39:41Z,2025-12-17T13:50:31Z,2025-09-25T00:40:24Z,3004801,,https://github.com/zhaoolee/ChineseBQB,https://github.com/zhaoolee/ChineseBQB.git,
601161044,transformers.js,huggingface/transformers.js,huggingface,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",JavaScript,15099,1053,15099,423,2023-02-13T13:51:45Z,2025-12-18T05:29:22Z,2025-12-17T13:31:43Z,107377,Apache License 2.0,https://github.com/huggingface/transformers.js,https://github.com/huggingface/transformers.js.git,"browser, javascript, transformers, webml"
108395495,charts,frappe/charts,frappe,"Simple, responsive, modern SVG Charts with zero dependencies",JavaScript,15075,751,15075,143,2017-10-26T10:13:21Z,2025-12-17T16:45:16Z,2025-07-02T13:26:14Z,7009,MIT License,https://github.com/frappe/charts,https://github.com/frappe/charts.git,"chart, graph, hacktoberfest, javascript, svg, svg-chart, zero-dependency"
142177378,apexcharts.js,apexcharts/apexcharts.js,apexcharts,📊 Interactive JavaScript Charts built on SVG,JavaScript,15026,1377,15026,338,2018-07-24T15:22:23Z,2025-12-17T03:00:51Z,2025-11-22T10:17:25Z,151651,Other,https://github.com/apexcharts/apexcharts.js,https://github.com/apexcharts/apexcharts.js.git,"charts, data-visualization, graphs, interactive, javascript, svg, visualization"
27786663,exceljs,exceljs/exceljs,exceljs,Excel Workbook Manager,JavaScript,15003,1929,15003,777,2014-12-09T20:57:12Z,2025-12-18T06:32:26Z,2025-01-21T16:00:46Z,21786,MIT License,https://github.com/exceljs/exceljs,https://github.com/exceljs/exceljs.git,"csv, exceljs, hacktoberfest, streaming-workbook, workbook, workbook-writer, worksheet, xlsx, xlsx-workbook, xlsxreader, xlsxwriter"
8224923,mathjs,josdejong/mathjs,josdejong,An extensive math library for JavaScript and Node.js,JavaScript,14958,1301,14958,168,2013-02-15T19:46:01Z,2025-12-18T03:10:55Z,2025-12-17T14:03:49Z,101853,Apache License 2.0,https://github.com/josdejong/mathjs,https://github.com/josdejong/mathjs.git,"bignumbers, complex-numbers, expression-evaluator, javascript, math, matrices, units"
41766002,amphtml,ampproject/amphtml,ampproject,The AMP web component framework.,JavaScript,14924,4076,14924,1001,2015-09-01T22:10:53Z,2025-12-17T20:08:36Z,2025-12-17T20:08:29Z,966654,Apache License 2.0,https://github.com/ampproject/amphtml,https://github.com/ampproject/amphtml.git,
620458878,KeepChatGPT,xcanwin/KeepChatGPT,xcanwin,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。,JavaScript,14898,741,14898,117,2023-03-28T18:12:33Z,2025-12-18T02:32:59Z,2025-12-17T20:12:25Z,14384,GNU General Public License v2.0,https://github.com/xcanwin/KeepChatGPT,https://github.com/xcanwin/KeepChatGPT.git,"ai, chatgpt, datasecurity, openai, userscript"
13142126,riot,riot/riot,riot,Simple and elegant component-based UI library,JavaScript,14869,965,14869,3,2013-09-27T05:21:01Z,2025-12-17T18:19:56Z,2025-11-21T22:08:12Z,25788,Other,https://github.com/riot/riot,https://github.com/riot/riot.git,"client-side, customelement, customelements, customtags, elegant, framework, javascript, lite, minimal, simple, view, webcomponents"
9603889,NodeBB,NodeBB/NodeBB,NodeBB,Node.js based forum software built for the modern web,JavaScript,14866,2928,14866,232,2013-04-22T16:49:40Z,2025-12-18T05:14:10Z,2025-12-17T22:00:43Z,100691,GNU General Public License v3.0,https://github.com/NodeBB/NodeBB,https://github.com/NodeBB/NodeBB.git,"community, forum, javascript, mongodb, node, nodebb, nodejs, postgresql, redis, socket-io, websockets"
3374332,bootswatch,thomaspark/bootswatch,thomaspark,Themes for Bootstrap,JavaScript,14764,3664,14764,67,2012-02-07T04:31:56Z,2025-12-18T02:03:01Z,2025-12-06T00:29:59Z,93597,MIT License,https://github.com/thomaspark/bootswatch,https://github.com/thomaspark/bootswatch.git,"bootstrap, bootswatch, css, css-framework, theme"
2163263,hapi,hapijs/hapi,hapijs,"The Simple, Secure Framework Developers Trust",JavaScript,14743,1353,14743,59,2011-08-06T00:35:39Z,2025-12-17T18:31:27Z,2025-11-06T09:40:46Z,17059,Other,https://github.com/hapijs/hapi,https://github.com/hapijs/hapi.git,"application, framework, hapi, http, nodejs"
38342221,graphql-spec,graphql/graphql-spec,graphql,GraphQL is a query language and execution engine tied to any backend service.,JavaScript,14734,1151,14734,208,2015-07-01T01:26:56Z,2025-12-17T11:42:42Z,2025-12-04T19:44:34Z,5897,Other,https://github.com/graphql/graphql-spec,https://github.com/graphql/graphql-spec.git,
3606738,cesium,CesiumGS/cesium,CesiumGS,An open-source JavaScript library for world-class 3D globes and maps :earth_americas:,JavaScript,14621,3718,14621,1550,2012-03-02T22:27:14Z,2025-12-17T23:01:46Z,2025-12-17T16:36:35Z,827599,Apache License 2.0,https://github.com/CesiumGS/cesium,https://github.com/CesiumGS/cesium.git,"3d, 3d-globe, 3d-tiles, cesium, czml, geospatial, gis, gltf, webgl"
17814354,mithril.js,MithrilJS/mithril.js,MithrilJS,A JavaScript Framework for Building Brilliant Applications,JavaScript,14616,928,14616,24,2014-03-17T01:59:39Z,2025-12-17T22:04:26Z,2025-11-26T19:01:01Z,10853,MIT License,https://github.com/MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js.git,"framework, javascript, mithril, router, vdom, virtual-dom, xhr"
12970971,samples,webrtc/samples,webrtc,WebRTC Web demos and samples,JavaScript,14544,5748,14544,43,2013-09-20T10:40:23Z,2025-12-18T02:43:47Z,2025-11-17T09:38:31Z,18458,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/webrtc/samples,https://github.com/webrtc/samples.git,"javascript, webrtc, webrtc-demos"
70342215,bootstrap-vue,bootstrap-vue/bootstrap-vue,bootstrap-vue,MOVED to https://github.com/bootstrap-vue-next/bootstrap-vue-next,JavaScript,14496,1873,14496,196,2016-10-08T15:59:35Z,2025-12-17T21:21:42Z,2025-11-13T12:52:41Z,54842,MIT License,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue.git,"a11y, accessibility, accessible, bootstrap, bootstrapvue, component-library, components, icons, nuxt, nuxtjs, vue, wai-aria"
1000362065,awesome-copilot,github/awesome-copilot,github,"Community-contributed instructions, prompts, and configurations to help you make the most of GitHub Copilot.",JavaScript,14423,1723,14423,10,2025-06-11T16:57:39Z,2025-12-18T06:27:34Z,2025-12-18T00:05:43Z,2918,MIT License,https://github.com/github/awesome-copilot,https://github.com/github/awesome-copilot.git,"ai, github-copilot, hacktoberfest, prompt-engineering"
3604157,shelljs,shelljs/shelljs,shelljs,:shell: Portable Unix shell commands for Node.js,JavaScript,14378,744,14378,102,2012-03-02T17:04:47Z,2025-12-16T11:35:01Z,2025-11-19T06:25:10Z,1658,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/shelljs/shelljs,https://github.com/shelljs/shelljs.git,"bash, javascript, node, nodejs, shell, shelljs, unix"
49704723,lint-staged,lint-staged/lint-staged,lint-staged,🚫💩 — Run tasks like formatters and linters against staged git files,JavaScript,14329,456,14329,41,2016-01-15T07:51:21Z,2025-12-17T23:33:04Z,2025-11-23T16:58:46Z,6538,MIT License,https://github.com/lint-staged/lint-staged,https://github.com/lint-staged/lint-staged.git,"developer-experience, eslint, git, linter, stage-files, stylelint, workflow"
15720445,marko,marko-js/marko,marko-js,"A declarative, HTML-based language that makes building web apps fun",JavaScript,14273,662,14273,19,2014-01-07T23:58:21Z,2025-12-18T04:24:45Z,2025-12-18T04:29:37Z,42995,MIT License,https://github.com/marko-js/marko,https://github.com/marko-js/marko.git,"client-side-rendering, dom, frontend, isomorphic, javascript, nodejs, server-side-rendering, ui-components, vdom"
4813464,supertest,forwardemail/supertest,forwardemail,"🕷 Super-agent driven library for testing node.js HTTP servers using a fluent API.   Maintained for @forwardemail, @ladjs, @spamscanner, @breejs, @cabinjs, and @lassjs.",JavaScript,14264,778,14264,176,2012-06-27T20:56:12Z,2025-12-17T14:20:09Z,2025-11-21T21:38:39Z,920,MIT License,https://github.com/forwardemail/supertest,https://github.com/forwardemail/supertest.git,"assertions, node, superagent, supertest"
19696006,engine,playcanvas/engine,playcanvas,"Powerful web graphics runtime built on WebGL, WebGPU, WebXR and glTF",JavaScript,14230,1682,14230,608,2014-05-12T11:24:30Z,2025-12-17T23:09:45Z,2025-12-17T14:48:05Z,505795,MIT License,https://github.com/playcanvas/engine,https://github.com/playcanvas/engine.git,"3d-gaussian-splatting, game-development, game-engine, gamedev, gaussian-splatting, gltf, hacktoberfest, javascript, nodejs, playcanvas, typescript, virtual-reality, webgl, webgl2, webgpu, webxr"
47925804,codelf,unbug/codelf,unbug,A search tool helps dev to solve the naming things problem.,JavaScript,14201,970,14201,44,2015-12-13T15:58:19Z,2025-12-17T10:24:28Z,2025-06-06T02:57:56Z,23351,Other,https://github.com/unbug/codelf,https://github.com/unbug/codelf.git,"atom-plugin, chrome-extension, codelf, naming, vscode-extension"
795421,node-http-proxy,http-party/node-http-proxy,http-party,A full-featured http proxy for node.js,JavaScript,14144,2012,14144,621,2010-07-24T18:30:12Z,2025-12-15T06:43:29Z,2025-12-03T21:15:42Z,1602,Other,https://github.com/http-party/node-http-proxy,https://github.com/http-party/node-http-proxy.git,
1908577,http-server,http-party/http-server,http-party,"A simple, zero-configuration, command-line http server",JavaScript,14105,1549,14105,105,2011-06-16T23:54:57Z,2025-12-16T21:59:18Z,2025-12-16T20:31:53Z,1971,MIT License,https://github.com/http-party/http-server,https://github.com/http-party/http-server.git,"command-line, hacktoberfest, hosting, http, http-server, server, static, static-server"
42915978,single-spa,single-spa/single-spa,single-spa,The router for easy microfrontends,JavaScript,13820,931,13820,56,2015-09-22T06:34:46Z,2025-12-17T16:07:57Z,2025-09-22T06:24:24Z,7867,Other,https://github.com/single-spa/single-spa,https://github.com/single-spa/single-spa.git,"front-end, javascript, microfrontends, microservices, router, single-page-applications, single-spa"
717197250,new-api,QuantumNous/new-api,QuantumNous,AI模型聚合管理中转分发系统，一个应用管理您的所有AI模型，支持将多种大模型转为统一格式调用，支持OpenAI、Claude、Gemini等格式，可供个人或者企业内部管理与分发渠道使用。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.,JavaScript,13763,2673,13763,498,2023-11-10T19:33:36Z,2025-12-18T06:29:33Z,2025-12-16T10:22:03Z,17803,Other,https://github.com/QuantumNous/new-api,https://github.com/QuantumNous/new-api.git,"ai-gateway, claude, deepseek, gemini, openai, rerank"
61527215,react-in-patterns,krasimir/react-in-patterns,krasimir,A free book that talks about design patterns/techniques used while developing with React.,JavaScript,13584,987,13584,1,2016-06-20T07:53:11Z,2025-12-15T09:11:02Z,2025-01-27T05:35:58Z,137244,MIT License,https://github.com/krasimir/react-in-patterns,https://github.com/krasimir/react-in-patterns.git,"data-flow, dependency, injection, patterns, react"
9795883,nedb,louischatriot/nedb,louischatriot,"The JavaScript Database, for Node.js, nw.js, electron and the browser",JavaScript,13562,1024,13562,209,2013-05-01T17:12:17Z,2025-12-16T11:39:15Z,2025-05-15T20:08:26Z,1513,MIT License,https://github.com/louischatriot/nedb,https://github.com/louischatriot/nedb.git,
4578898,habitica,HabitRPG/habitica,HabitRPG,A habit tracker app which treats your goals like a Role Playing Game.,JavaScript,13535,4373,13535,202,2012-06-06T22:49:48Z,2025-12-17T21:47:46Z,2025-12-16T23:01:22Z,1668576,Other,https://github.com/HabitRPG/habitica,https://github.com/HabitRPG/habitica.git,"css, express, habitica, hacktoberfest, html, javascript, mongodb, node, nodejs, vue, vuejs"
77455983,codesandbox-client,codesandbox/codesandbox-client,codesandbox,An online IDE for rapid web development,JavaScript,13517,2398,13517,583,2016-12-27T13:04:17Z,2025-12-18T04:57:08Z,2025-12-17T14:56:26Z,806256,Other,https://github.com/codesandbox/codesandbox-client,https://github.com/codesandbox/codesandbox-client.git,"angular, codesandbox, javascript, preact, react, svelte, vue"
42237038,dataloader,graphql/dataloader,graphql,DataLoader is a generic utility to be used as part of your application's data fetching layer to provide a consistent API over various backends and reduce requests to those backends via batching and caching.,JavaScript,13509,518,13509,43,2015-09-10T10:05:23Z,2025-12-18T06:20:38Z,2025-11-24T18:27:25Z,765,MIT License,https://github.com/graphql/dataloader,https://github.com/graphql/dataloader.git,"batch, dataloader, graphql, nodejs"
23062124,mui,dcloudio/mui,dcloudio,最接近原生APP体验的高性能框架,JavaScript,13507,6522,13507,333,2014-08-18T07:14:41Z,2025-12-18T03:33:50Z,2025-05-20T03:58:07Z,8101,MIT License,https://github.com/dcloudio/mui,https://github.com/dcloudio/mui.git,"android, css, dcloud, hbuilder, ios, javascript, mui, ui"
122835005,flexsearch,nextapps-de/flexsearch,nextapps-de,Next-generation full-text search library for Browser and Node.js,JavaScript,13498,518,13498,22,2018-02-25T12:40:24Z,2025-12-18T02:07:35Z,2025-09-26T19:48:55Z,7368,Apache License 2.0,https://github.com/nextapps-de/flexsearch,https://github.com/nextapps-de/flexsearch.git,"elasticsearch, full-text-search, fulltext-search, fuzzy, fuzzy-search, javascript, javascript-library, nodejs, open-source, search, search-algorithm, search-engine, search-in-text, searching, searching-algorithms, web, web-worker"
27971466,browserslist,browserslist/browserslist,browserslist,"🦔 Share target browsers between different front-end tools, like Autoprefixer, Stylelint and babel-preset-env",JavaScript,13465,754,13465,43,2014-12-13T19:35:45Z,2025-12-18T00:27:59Z,2025-12-03T16:22:10Z,4686,MIT License,https://github.com/browserslist/browserslist,https://github.com/browserslist/browserslist.git,
3556910,sql.js,sql-js/sql.js,sql-js,A javascript library to run SQLite on the web.  ,JavaScript,13455,1098,13455,141,2012-02-27T03:05:49Z,2025-12-17T16:22:35Z,2025-04-14T07:42:11Z,149192,Other,https://github.com/sql-js/sql.js,https://github.com/sql-js/sql.js.git,"database, emscripten, javascript, sql, sqlite, wasm"
428077396,return-youtube-dislike,Anarios/return-youtube-dislike,Anarios,Chrome extension to return youtube dislikes,JavaScript,13416,601,13416,211,2021-11-15T00:40:50Z,2025-12-17T09:09:04Z,2025-12-12T20:17:51Z,6831,GNU General Public License v3.0,https://github.com/Anarios/return-youtube-dislike,https://github.com/Anarios/return-youtube-dislike.git,"chrome-extension, dislike, dislike-button, dislikes, dislikes-count, firefox, firefox-addon, firefox-extension, youtube"
412217739,automatisch,automatisch/automatisch,automatisch,The open source Zapier alternative. Build workflow automation without spending time and money.,JavaScript,13406,1019,13406,258,2021-09-30T20:28:16Z,2025-12-18T05:50:47Z,2025-12-04T17:54:29Z,17808,Other,https://github.com/automatisch/automatisch,https://github.com/automatisch/automatisch.git,"automation, automatisch, low-code, no-code, open-source, self-hosted, workflow"
15246993,shepherd,shipshapecode/shepherd,shipshapecode,Guide your users through a tour of your app,JavaScript,13366,646,13366,58,2013-12-17T06:30:27Z,2025-12-17T15:00:47Z,2025-12-17T15:01:43Z,90093,Other,https://github.com/shipshapecode/shepherd,https://github.com/shipshapecode/shepherd.git,"hacktoberfest, shepherd, tour"
106087444,electerm,electerm/electerm,electerm,"📻Terminal/ssh/sftp/ftp/telnet/serialport/RDP/VNC client(linux, mac, win)",JavaScript,13364,1084,13364,520,2017-10-07T09:54:11Z,2025-12-18T06:24:08Z,2025-12-17T13:44:30Z,31431,MIT License,https://github.com/electerm/electerm,https://github.com/electerm/electerm.git,"electerm, electron, file-manager, ftp, linux-app, macos-app, open-source, rdp, serialport, sftp, ssh, telnet, terminal, vnc, windows-app"
924551,rabbitmq-server,rabbitmq/rabbitmq-server,rabbitmq,Open source RabbitMQ: core server and tier 1 (built-in) plugins,JavaScript,13344,3985,13344,271,2010-09-20T10:29:16Z,2025-12-18T02:55:47Z,2025-12-18T00:31:30Z,222263,Other,https://github.com/rabbitmq/rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server.git,"amqp, amqp-0-9-1, amqp1-0, message-broker, messaging, mqtt, rabbitmq, stomp, streaming, streams"
147943107,You-Dont-Need-Momentjs,you-dont-need/You-Dont-Need-Momentjs,you-dont-need,List of functions which you can use to replace moment.js + ESLint Plugin,JavaScript,13329,314,13329,32,2018-09-08T14:57:38Z,2025-12-13T13:10:33Z,2025-11-18T12:09:34Z,1086,MIT License,https://github.com/you-dont-need/You-Dont-Need-Momentjs,https://github.com/you-dont-need/You-Dont-Need-Momentjs.git,"bundle-size, date-fns, esmodules, hacktoberfest, moment-js, pure-function, tree-shaking"
13395052,PapaParse,mholt/PapaParse,mholt,Fast and powerful CSV (delimited text) parser that gracefully handles large files and malformed input,JavaScript,13311,1179,13311,212,2013-10-07T20:33:21Z,2025-12-18T02:58:47Z,2025-08-20T06:47:43Z,15052,MIT License,https://github.com/mholt/PapaParse,https://github.com/mholt/PapaParse.git,"csv, csv-parser, javascript"
94173064,filestash,mickael-kerjean/filestash,mickael-kerjean,":file_folder: What Dropbox should have been if it was based on SFTP, S3, FTP, WebDAV, Git, and more",JavaScript,13195,941,13195,57,2017-06-13T05:34:14Z,2025-12-18T04:52:53Z,2025-12-18T04:52:49Z,81825,GNU Affero General Public License v3.0,https://github.com/mickael-kerjean/filestash,https://github.com/mickael-kerjean/filestash.git,"dwg, file-manager, file-sharing, filemanager, ftp, git, ldap, mcp, nfs, raw, s3, sftp, smb, webdav"
598164,noVNC,novnc/noVNC,novnc,VNC client web application,JavaScript,13195,2535,13195,102,2010-04-07T01:55:44Z,2025-12-17T21:29:43Z,2025-11-04T09:08:58Z,10716,Other,https://github.com/novnc/noVNC,https://github.com/novnc/noVNC.git,"arraybuffer, html, html-canvas, html5, javascript, modern-browsers, novnc, vnc-client, websockets, websockify, wss"
10064545,systemjs,systemjs/systemjs,systemjs,Dynamic ES module loader,JavaScript,13097,1093,13097,77,2013-05-14T20:45:48Z,2025-12-16T11:41:59Z,2025-03-30T23:24:57Z,10932,MIT License,https://github.com/systemjs/systemjs,https://github.com/systemjs/systemjs.git,
2436267,nock,nock/nock,nock,HTTP server mocking and expectations library for Node.js,JavaScript,13060,752,13060,88,2011-09-22T10:08:03Z,2025-12-17T04:44:25Z,2025-12-01T22:09:35Z,9988,MIT License,https://github.com/nock/nock,https://github.com/nock/nock.git,"http, javascript, mock, nock, node"
52999018,grokking_algorithms,egonSchiele/grokking_algorithms,egonSchiele,Code for the book Grokking Algorithms (https://www.amazon.com/dp/1633438538),JavaScript,13041,4054,13041,21,2016-03-02T21:50:52Z,2025-12-17T23:04:54Z,2025-05-01T23:32:09Z,110615,Other,https://github.com/egonSchiele/grokking_algorithms,https://github.com/egonSchiele/grokking_algorithms.git,
2656556,zotero,zotero/zotero,zotero,"Zotero is a free, easy-to-use tool to help you collect, organize, annotate, cite, and share your research sources.",JavaScript,13017,918,13017,1570,2011-10-27T07:46:48Z,2025-12-18T06:12:51Z,2025-12-18T05:36:29Z,229141,Other,https://github.com/zotero/zotero,https://github.com/zotero/zotero.git,
991475,node-postgres,brianc/node-postgres,brianc,PostgreSQL client for node.js.,JavaScript,13006,1301,13006,510,2010-10-15T23:05:50Z,2025-12-17T23:03:53Z,2025-12-11T17:07:16Z,4788,MIT License,https://github.com/brianc/node-postgres,https://github.com/brianc/node-postgres.git,"libpq, node-postgres, postgres, postgresql, postgresql-driver"
501326,requirejs,requirejs/requirejs,requirejs,A file and module loader for JavaScript,JavaScript,12956,2358,12956,290,2010-02-03T21:08:14Z,2025-12-14T10:30:41Z,2025-11-30T23:49:15Z,14800,Other,https://github.com/requirejs/requirejs,https://github.com/requirejs/requirejs.git,
14049216,cockpit,cockpit-project/cockpit,cockpit-project,Cockpit is a web-based graphical interface for servers.,JavaScript,12914,1215,12914,404,2013-11-01T17:36:46Z,2025-12-18T02:21:05Z,2025-12-17T08:43:49Z,245540,GNU Lesser General Public License v2.1,https://github.com/cockpit-project/cockpit,https://github.com/cockpit-project/cockpit.git,"cockpit, javascript, linux-servers"
55424670,workbox,GoogleChrome/workbox,GoogleChrome,📦 Workbox: JavaScript libraries for Progressive Web Apps,JavaScript,12844,864,12844,57,2016-04-04T15:55:19Z,2025-12-17T21:22:06Z,2025-12-08T09:19:29Z,21554,MIT License,https://github.com/GoogleChrome/workbox,https://github.com/GoogleChrome/workbox.git,"offline-first, progressive-web-app, service-worker, service-workers, sw-precache, sw-toolbox"
669386969,Cloudflare-vless-trojan,yonggekkk/Cloudflare-vless-trojan,yonggekkk,CF-workers/pages代理脚本：支持Vless-ws(tls)、Trojan-ws(tls)；本地代理支持Socks5/http，可选ECH-TLS、普通TLS、无TLS三种代理模式,JavaScript,12787,8811,12787,0,2023-07-22T05:43:42Z,2025-12-18T03:08:10Z,2025-12-17T13:18:30Z,161357,,https://github.com/yonggekkk/Cloudflare-vless-trojan,https://github.com/yonggekkk/Cloudflare-vless-trojan.git,"argo, cdn, clash-meta, cloudflare, cloudflare-pages, cloudflare-workers, ech, http, nat64, reality, sing-box, socks5, trojan, vless, xray, ygkkk"
961357433,LibreTV,LibreSpark/LibreTV,LibreSpark,一分钟搭建影视站，支持Vercel/Docker等部署方式,JavaScript,12764,26337,12764,96,2025-04-06T10:52:08Z,2025-12-18T04:46:53Z,2025-08-12T12:56:19Z,1975,Apache License 2.0,https://github.com/LibreSpark/LibreTV,https://github.com/LibreSpark/LibreTV.git,"css, html, movie-web-app, movies-and-cinemas, tv"
58753834,AriaNg,mayswind/AriaNg,mayswind,"AriaNg, a modern web frontend making aria2 easier to use.",JavaScript,12762,1336,12762,15,2016-05-13T15:57:42Z,2025-12-18T00:47:49Z,2025-12-14T02:58:24Z,2463,MIT License,https://github.com/mayswind/AriaNg,https://github.com/mayswind/AriaNg.git,"aria2, ariang, download, gui, html, javascript, ui, web, web-frontend, webui"
46964895,showdoc,star7th/showdoc,star7th,ShowDoc is a tool greatly applicable for an IT team to share documents online一个非常适合IT团队的在线API文档、技术文档工具,JavaScript,12709,2227,12709,135,2015-11-27T07:03:24Z,2025-12-17T12:55:09Z,2025-12-15T17:02:50Z,24246,Other,https://github.com/star7th/showdoc,https://github.com/star7th/showdoc.git,"api, document, documentation-tool, showdoc"
36753839,openmct,nasa/openmct,nasa,A web based mission control framework. ,JavaScript,12699,1369,12699,985,2015-06-02T18:40:28Z,2025-12-17T02:31:13Z,2025-12-18T03:02:58Z,86423,Other,https://github.com/nasa/openmct,https://github.com/nasa/openmct.git,
71966177,webpack-bundle-analyzer,webpack/webpack-bundle-analyzer,webpack,Webpack plugin and CLI utility that represents bundle content as convenient interactive zoomable treemap,JavaScript,12685,504,12685,24,2016-10-26T04:24:35Z,2025-12-16T23:28:15Z,2025-12-09T09:56:11Z,3273,MIT License,https://github.com/webpack/webpack-bundle-analyzer,https://github.com/webpack/webpack-bundle-analyzer.git,"analyze, bundle, chart, interactive, size, treemap, webpack, webpack-bundle-analyzer"
3744545,bootstrap-datepicker,uxsolutions/bootstrap-datepicker,uxsolutions,A datepicker for twitter bootstrap (@twbs),JavaScript,12673,5966,12673,880,2012-03-17T01:11:40Z,2025-12-16T20:19:36Z,2025-09-15T22:49:03Z,6390,Apache License 2.0,https://github.com/uxsolutions/bootstrap-datepicker,https://github.com/uxsolutions/bootstrap-datepicker.git,"bootstrap, bootstrap-datepicker, javascript"
1013480284,claude-code-templates,davila7/claude-code-templates,davila7,CLI tool for configuring and monitoring Claude Code,JavaScript,12654,1118,12654,61,2025-07-04T01:26:26Z,2025-12-18T04:40:59Z,2025-12-18T03:31:42Z,21063,MIT License,https://github.com/davila7/claude-code-templates,https://github.com/davila7/claude-code-templates.git,"anthropic, anthropic-claude, claude, claude-code"
942756187,easy-dataset,ConardLi/easy-dataset,ConardLi,A powerful tool for creating fine-tuning datasets for LLM,JavaScript,12502,1215,12502,120,2025-03-04T16:14:14Z,2025-12-18T05:59:29Z,2025-11-29T13:11:58Z,17802,Other,https://github.com/ConardLi/easy-dataset,https://github.com/ConardLi/easy-dataset.git,"dataset, javascript, llm"
12926963,reaction,reactioncommerce/reaction,reactioncommerce,"Project has been discontinued ////// Mailchimp Open Commerce is an API-first, headless commerce platform built using Node.js, React, GraphQL. Deployed via Docker and Kubernetes. ",JavaScript,12446,2200,12446,94,2013-09-18T15:30:36Z,2025-12-17T15:34:36Z,2025-08-21T17:07:59Z,112684,GNU General Public License v3.0,https://github.com/reactioncommerce/reaction,https://github.com/reactioncommerce/reaction.git,"cart, commerce, docker, e-commerce, ecommerce, ecommerce-platform, graphql, hacktoberfest, headless, javascript, marketplace, mongodb, reaction-action, reactioncommerce, shop, storefront"
98789146,evergreen,segmentio/evergreen,segmentio,🌲 Evergreen React UI Framework by Segment,JavaScript,12401,814,12401,80,2017-07-30T10:03:14Z,2025-12-13T13:07:57Z,2025-06-11T04:53:19Z,231668,MIT License,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen.git,"component-library, design-systems, evergreen, react, segment, ui, ui-components"
